
Date: 24/04/2025 10:19:14 am
Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAEXJ

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
Wvl (nm)	 CH 1 

1460.0000	-59.0109
1460.0080	-59.5504
1460.0160	-59.3843
1460.0240	-59.2052
1460.0320	-58.9521
1460.0400	-59.4561
1460.0480	-59.4286
1460.0560	-59.1371
1460.0640	-59.0334
1460.0720	-58.5091
1460.0800	-58.3959
1460.0880	-59.0479
1460.0960	-59.2458
1460.1040	-59.4851
1460.1120	-59.7839
1460.1200	-59.7708
1460.1280	-59.1748
1460.1360	-58.7621
1460.1440	-58.8332
1460.1520	-58.9500
1460.1600	-58.7991
1460.1680	-58.4010
1460.1760	-59.1342
1460.1840	-58.9579
1460.1920	-59.3684
1460.2000	-59.1646
1460.2080	-59.4960
1460.2160	-59.1008
1460.2240	-58.1994
1460.2320	-58.5685
1460.2400	-58.1298
1460.2480	-58.3909
1460.2560	-59.0384
1460.2640	-58.4612
1460.2720	-58.6621
1460.2800	-59.1226
1460.2880	-59.3336
1460.2960	-59.2756
1460.3040	-58.4286
1460.3120	-58.3162
1460.3200	-58.3474
1460.3280	-59.1124
1460.3360	-59.0203
1460.3440	-59.2618
1460.3520	-58.7571
1460.3600	-59.3669
1460.3680	-59.0225
1460.3760	-59.3343
1460.3840	-59.3836
1460.3920	-59.6244
1460.4000	-59.4474
1460.4080	-58.9579
1460.4160	-59.2734
1460.4240	-59.3698
1460.4320	-59.4199
1460.4400	-59.7266
1460.4480	-59.3611
1460.4560	-59.0667
1460.4640	-58.6882
1460.4720	-58.9347
1460.4800	-59.4170
1460.4880	-59.7426
1460.4960	-59.9405
1460.5040	-59.2161
1460.5120	-59.2770
1460.5200	-59.2698
1460.5280	-59.1987
1460.5360	-59.0210
1460.5440	-59.0819
1460.5520	-59.6650
1460.5600	-59.3437
1460.5680	-59.5859
1460.5760	-59.5446
1460.5840	-59.6933
1460.5920	-58.6766
1460.6000	-59.0711
1460.6080	-58.3742
1460.6160	-59.2023
1460.6240	-59.3198
1460.6320	-59.3582
1460.6400	-58.7955
1460.6480	-57.9050
1460.6560	-57.5968
1460.6640	-58.4503
1460.6720	-59.1443
1460.6800	-58.8455
1460.6880	-58.7527
1460.6960	-58.6831
1460.7040	-58.3633
1460.7120	-58.4815
1460.7200	-58.8078
1460.7280	-58.2741
1460.7360	-58.4329
1460.7440	-58.5823
1460.7520	-58.5975
1460.7600	-58.0116
1460.7680	-58.1603
1460.7760	-58.3408
1460.7840	-58.5366
1460.7920	-58.8093
1460.8000	-59.2139
1460.8080	-58.9550
1460.8160	-58.3959
1460.8240	-58.3517
1460.8320	-58.8593
1460.8400	-58.8745
1460.8480	-58.4561
1460.8560	-59.3321
1460.8640	-59.8042
1460.8720	-59.5381
1460.8800	-59.8528
1460.8880	-59.2734
1460.8960	-58.9978
1460.9040	-59.4474
1460.9120	-59.7281
1460.9200	-59.8252
1460.9280	-59.6882
1460.9360	-59.4075
1460.9440	-59.4808
1460.9520	-59.7186
1460.9600	-59.5838
1460.9680	-59.3851
1460.9760	-59.9181
1460.9840	-59.1008
1460.9920	-59.4264
1461.0000	-59.4394
1461.0080	-58.9993
1461.0160	-58.9014
1461.0240	-58.7005
1461.0320	-58.9079
