
Date: 24/04/2025 10:05:26 am
Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAEXJ

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
Wvl (nm)	 CH 1 

1460.0000	-58.7781
1460.0080	-59.1378
1460.0160	-59.0986
1460.0240	-59.1820
1460.0320	-59.1095
1460.0400	-58.5098
1460.0480	-58.4692
1460.0560	-58.6403
1460.0640	-58.5344
1460.0720	-58.6447
1460.0800	-58.2495
1460.0880	-58.6505
1460.0960	-58.7411
1460.1040	-58.5707
1460.1120	-58.3488
1460.1200	-58.5178
1460.1280	-59.0906
1460.1360	-59.3445
1460.1440	-58.7912
1460.1520	-58.7281
1460.1600	-58.7542
1460.1680	-58.4220
1460.1760	-59.4837
1460.1840	-58.7244
1460.1920	-58.3474
1460.2000	-59.0935
1460.2080	-58.8920
1460.2160	-59.1378
1460.2240	-59.0457
1460.2320	-59.4003
1460.2400	-59.4170
1460.2480	-58.8622
1460.2560	-59.0537
1460.2640	-58.9855
1460.2720	-59.8477
1460.2800	-59.3176
1460.2880	-58.4917
1460.2960	-59.0196
1460.3040	-58.7498
1460.3120	-58.8803
1460.3200	-59.5896
1460.3280	-59.1436
1460.3360	-58.6635
1460.3440	-59.2241
1460.3520	-59.6541
1460.3600	-59.3075
1460.3680	-58.4960
1460.3760	-59.2806
1460.3840	-59.0116
1460.3920	-59.4365
1460.4000	-59.1421
1460.4080	-59.5845
1460.4160	-59.7230
1460.4240	-59.7244
1460.4320	-59.5751
1460.4400	-59.5453
1460.4480	-59.1769
1460.4560	-59.7498
1460.4640	-59.6418
1460.4720	-58.5395
1460.4800	-58.3539
1460.4880	-59.0689
1460.4960	-59.0189
1460.5040	-59.3793
1460.5120	-58.9732
1460.5200	-59.0363
1460.5280	-59.0515
1460.5360	-59.1255
1460.5440	-59.3336
1460.5520	-58.9405
1460.5600	-59.3358
1460.5680	-59.4112
1460.5760	-59.0747
1460.5840	-59.1421
1460.5920	-59.2132
1460.6000	-58.2640
1460.6080	-58.2973
1460.6160	-59.2154
1460.6240	-58.8571
1460.6320	-59.3256
1460.6400	-59.2560
1460.6480	-59.0696
1460.6560	-59.0435
1460.6640	-59.1392
1460.6720	-58.9724
1460.6800	-58.7469
1460.6880	-59.0493
1460.6960	-59.0856
1460.7040	-59.0551
1460.7120	-58.9964
1460.7200	-58.9442
1460.7280	-58.4888
1460.7360	-58.2886
1460.7440	-58.5809
1460.7520	-59.2212
1460.7600	-59.0964
1460.7680	-59.5236
1460.7760	-59.3611
1460.7840	-59.6186
1460.7920	-59.1682
1460.8000	-58.6142
1460.8080	-58.8455
1460.8160	-58.7498
1460.8240	-58.9014
1460.8320	-58.9804
1460.8400	-59.2263
1460.8480	-59.5968
1460.8560	-59.1102
1460.8640	-59.1726
1460.8720	-59.4300
1460.8800	-58.8202
1460.8880	-58.5896
1460.8960	-59.2814
1460.9040	-59.4917
1460.9120	-59.3104
1460.9200	-58.6686
1460.9280	-59.0413
1460.9360	-58.8760
1460.9440	-58.9768
1460.9520	-59.2299
1460.9600	-59.4141
1460.9680	-59.7331
1460.9760	-59.4953
1460.9840	-59.1972
1460.9920	-58.9420
1461.0000	-59.6933
1461.0080	-59.4220
1461.0160	-59.2466
1461.0240	-59.3974
1461.0320	-59.5569
