
Date: 24/04/2025 10:15:56 am
Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAEXJ

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
Wvl (nm)	 CH 1 

1460.0000	-59.0000
1460.0080	-58.9369
1460.0160	-58.3706
1460.0240	-58.8615
1460.0320	-58.8310
1460.0400	-59.0921
1460.0480	-58.3778
1460.0560	-57.7919
1460.0640	-58.2748
1460.0720	-58.2901
1460.0800	-58.7411
1460.0880	-58.4728
1460.0960	-58.9877
1460.1040	-59.1798
1460.1120	-59.0885
1460.1200	-58.6055
1460.1280	-58.9862
1460.1360	-58.5417
1460.1440	-58.8891
1460.1520	-59.2901
1460.1600	-59.3270
1460.1680	-59.3140
1460.1760	-59.6447
1460.1840	-59.7201
1460.1920	-59.2763
1460.2000	-58.4859
1460.2080	-58.5693
1460.2160	-58.8064
1460.2240	-59.2850
1460.2320	-59.9420
1460.2400	-58.9275
1460.2480	-58.7730
1460.2560	-59.5830
1460.2640	-59.7092
1460.2720	-58.6911
1460.2800	-58.2342
1460.2880	-58.8753
1460.2960	-59.3909
1460.3040	-59.7136
1460.3120	-59.1197
1460.3200	-59.1197
1460.3280	-59.4307
1460.3360	-59.3067
1460.3440	-58.9906
1460.3520	-59.1958
1460.3600	-59.6468
1460.3680	-59.7157
1460.3760	-59.2335
1460.3840	-59.1305
1460.3920	-59.3067
1460.4000	-59.2509
1460.4080	-59.1545
1460.4160	-59.1574
1460.4240	-59.0645
1460.4320	-59.3698
1460.4400	-59.1305
1460.4480	-59.2096
1460.4560	-59.7128
1460.4640	-59.7027
1460.4720	-58.9536
1460.4800	-59.3713
1460.4880	-58.9666
1460.4960	-58.9594
1460.5040	-58.8499
1460.5120	-59.1182
1460.5200	-59.0551
1460.5280	-59.0529
1460.5360	-59.2023
1460.5440	-59.3096
1460.5520	-58.4685
1460.5600	-59.1588
1460.5680	-59.1668
1460.5760	-59.7070
1460.5840	-59.9507
1460.5920	-59.5366
1460.6000	-58.5620
1460.6080	-58.5475
1460.6160	-59.2088
1460.6240	-59.4598
1460.6320	-58.9094
1460.6400	-59.2016
1460.6480	-59.0145
1460.6560	-58.7020
1460.6640	-58.9492
1460.6720	-59.0979
1460.6800	-59.3945
1460.6880	-59.1443
1460.6960	-59.1429
1460.7040	-58.6715
1460.7120	-58.3981
1460.7200	-58.8891
1460.7280	-59.3807
1460.7360	-58.7078
1460.7440	-58.6650
1460.7520	-59.1015
1460.7600	-59.5765
1460.7680	-59.4953
1460.7760	-59.3901
1460.7840	-59.5497
1460.7920	-58.7991
1460.8000	-59.0522
1460.8080	-59.0094
1460.8160	-59.0109
1460.8240	-59.0283
1460.8320	-58.9855
1460.8400	-59.1639
1460.8480	-58.8579
1460.8560	-58.6998
1460.8640	-59.2785
1460.8720	-59.5127
1460.8800	-58.8898
1460.8880	-58.6555
1460.8960	-58.5852
1460.9040	-59.1356
1460.9120	-58.7440
1460.9200	-59.1972
1460.9280	-58.6788
1460.9360	-58.6555
1460.9440	-58.3263
1460.9520	-58.4329
1460.9600	-58.6215
1460.9680	-58.6606
1460.9760	-59.3858
1460.9840	-59.6193
1460.9920	-58.3706
1461.0000	-58.1320
1461.0080	-58.5214
1461.0160	-59.4590
1461.0240	-58.5569
1461.0320	-58.9442
