
Date: 24/04/2025 10:11:51 am
Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAEXJ

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
Wvl (nm)	 CH 1 

1460.0000	-59.4423
1460.0080	-59.4474
1460.0160	-59.3140
1460.0240	-59.0486
1460.0320	-58.8666
1460.0400	-59.1233
1460.0480	-59.3865
1460.0560	-59.7295
1460.0640	-59.6215
1460.0720	-59.7513
1460.0800	-59.8658
1460.0880	-59.5199
1460.0960	-59.6759
1460.1040	-59.7839
1460.1120	-59.7426
1460.1200	-59.5185
1460.1280	-58.9956
1460.1360	-58.4975
1460.1440	-59.1682
1460.1520	-59.3111
1460.1600	-59.4126
1460.1680	-59.3060
1460.1760	-58.9115
1460.1840	-59.3111
1460.1920	-59.6316
1460.2000	-59.5801
1460.2080	-59.4779
1460.2160	-59.3749
1460.2240	-59.2096
1460.2320	-59.0624
1460.2400	-59.2154
1460.2480	-59.5968
1460.2560	-58.9246
1460.2640	-58.8920
1460.2720	-58.7194
1460.2800	-59.8811
1460.2880	-59.3445
1460.2960	-59.3336
1460.3040	-59.0877
1460.3120	-59.5736
1460.3200	-59.4112
1460.3280	-59.6338
1460.3360	-59.8840
1460.3440	-59.2814
1460.3520	-58.4757
1460.3600	-59.0834
1460.3680	-59.2161
1460.3760	-59.1871
1460.3840	-59.1762
1460.3920	-59.4184
1460.4000	-59.2886
1460.4080	-59.2640
1460.4160	-59.3474
1460.4240	-59.6091
1460.4320	-58.9775
1460.4400	-58.9152
1460.4480	-59.0667
1460.4560	-59.6773
1460.4640	-59.5192
1460.4720	-59.8332
1460.4800	-59.4496
1460.4880	-58.5859
1460.4960	-59.2146
1460.5040	-58.7520
1460.5120	-59.2393
1460.5200	-58.7310
1460.5280	-58.9985
1460.5360	-58.8564
1460.5440	-59.0283
1460.5520	-59.4126
1460.5600	-58.7143
1460.5680	-58.9659
1460.5760	-59.5642
1460.5840	-58.8840
1460.5920	-59.0718
1460.6000	-58.5373
1460.6080	-59.3162
1460.6160	-59.2335
1460.6240	-59.0508
1460.6320	-59.4162
1460.6400	-59.4663
1460.6480	-58.8107
1460.6560	-58.9355
1460.6640	-59.1001
1460.6720	-59.6512
1460.6800	-58.9565
1460.6880	-59.3154
1460.6960	-59.5584
1460.7040	-59.5765
1460.7120	-59.7904
1460.7200	-59.9152
1460.7280	-59.8803
1460.7360	-59.5395
1460.7440	-59.8310
1460.7520	-59.8318
1460.7600	-59.7476
1460.7680	-59.7810
1460.7760	-59.0341
1460.7840	-59.2915
1460.7920	-59.8506
1460.8000	-59.7469
1460.8080	-59.6925
1460.8160	-59.5257
1460.8240	-59.5910
1460.8320	-59.3829
1460.8400	-59.0667
1460.8480	-59.0769
1460.8560	-58.4561
1460.8640	-59.1015
1460.8720	-59.2234
1460.8800	-59.0254
1460.8880	-59.2379
1460.8960	-59.3553
1460.9040	-59.1806
1460.9120	-58.2103
1460.9200	-59.3720
1460.9280	-59.3169
1460.9360	-58.8920
1460.9440	-59.0152
1460.9520	-58.9877
1460.9600	-59.3111
1460.9680	-59.6439
1460.9760	-58.8579
1460.9840	-58.2270
1460.9920	-58.5823
1461.0000	-59.4873
1461.0080	-59.4786
1461.0160	-59.6817
1461.0240	-59.1885
1461.0320	-59.2292
