
Date: 17/04/2025 3:36:17 pm
Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAEXJ

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
Wvl (nm)	 CH 1 

1460.0000	-58.7107
1460.0080	-59.1392
1460.0160	-59.0769
1460.0240	-58.8840
1460.0320	-59.2350
1460.0400	-58.9500
1460.0480	-58.6229
1460.0560	-59.0102
1460.0640	-58.8057
1460.0720	-58.5250
1460.0800	-58.7999
1460.0880	-59.7629
1460.0960	-59.6737
1460.1040	-58.4931
1460.1120	-59.3604
1460.1200	-59.0515
1460.1280	-59.0609
1460.1360	-58.7687
1460.1440	-59.2661
1460.1520	-59.3691
1460.1600	-59.2806
1460.1680	-59.3154
1460.1760	-59.3104
1460.1840	-59.1320
1460.1920	-59.4286
1460.2000	-59.8782
1460.2080	-59.6584
1460.2160	-59.3067
1460.2240	-59.5591
1460.2320	-59.6911
1460.2400	-59.3539
1460.2480	-59.3234
1460.2560	-58.7447
1460.2640	-59.3597
1460.2720	-59.6737
1460.2800	-59.7578
1460.2880	-59.7317
1460.2960	-59.6628
1460.3040	-59.2146
1460.3120	-58.7904
1460.3200	-58.9036
1460.3280	-59.3524
1460.3360	-59.4199
1460.3440	-59.5997
1460.3520	-58.8854
1460.3600	-58.7418
1460.3680	-59.3372
1460.3760	-58.8100
1460.3840	-59.0558
1460.3920	-58.8615
1460.4000	-58.9159
1460.4080	-58.9927
1460.4160	-58.9123
1460.4240	-58.7868
1460.4320	-59.3241
1460.4400	-59.6222
1460.4480	-59.5888
1460.4560	-59.8252
1460.4640	-59.5939
1460.4720	-58.3952
1460.4800	-58.2516
1460.4880	-59.5859
1460.4960	-59.5083
1460.5040	-59.6795
1460.5120	-58.9456
1460.5200	-59.6186
1460.5280	-60.0000
1460.5360	-59.5330
1460.5440	-59.7027
1460.5520	-59.3263
1460.5600	-59.4808
1460.5680	-59.5540
1460.5760	-59.6135
1460.5840	-59.5315
1460.5920	-59.5460
1460.6000	-59.6853
1460.6080	-59.6041
1460.6160	-59.7890
1460.6240	-59.8260
1460.6320	-59.5577
1460.6400	-58.8651
1460.6480	-59.1791
1460.6560	-59.0355
1460.6640	-58.8506
1460.6720	-59.2502
1460.6800	-59.2770
1460.6880	-58.9985
1460.6960	-58.4278
1460.7040	-59.1856
1460.7120	-59.4590
1460.7200	-59.7708
1460.7280	-59.5388
1460.7360	-59.7977
1460.7440	-59.7368
1460.7520	-59.7542
1460.7600	-59.2495
1460.7680	-59.2364
1460.7760	-58.8028
1460.7840	-58.6164
1460.7920	-59.2560
1460.8000	-59.8194
1460.8080	-59.6672
1460.8160	-58.4663
1460.8240	-58.8441
1460.8320	-59.0551
1460.8400	-58.6244
1460.8480	-58.3959
1460.8560	-59.1421
1460.8640	-58.5606
1460.8720	-58.9014
1460.8800	-58.3872
1460.8880	-58.4126
1460.8960	-58.5555
1460.9040	-58.1668
1460.9120	-59.0413
1460.9200	-58.7962
1460.9280	-58.2444
1460.9360	-59.3358
1460.9440	-58.8376
1460.9520	-59.2059
1460.9600	-59.4612
1460.9680	-59.4902
1460.9760	-59.3082
1460.9840	-59.2074
1460.9920	-59.6033
1461.0000	-59.6584
1461.0080	-59.4866
1461.0160	-59.3923
1461.0240	-59.0406
1461.0320	-59.4141
