
Date: 17/04/2025 3:49:48 pm
Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAEXJ

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
Wvl (nm)	 CH 1 

1460.0000	-59.8615
1460.0080	-59.5533
1460.0160	-59.3655
1460.0240	-59.8985
1460.0320	-59.6838
1460.0400	-59.7563
1460.0480	-59.3387
1460.0560	-58.8296
1460.0640	-58.7157
1460.0720	-59.2944
1460.0800	-58.9884
1460.0880	-59.0877
1460.0960	-59.9311
1460.1040	-59.6244
1460.1120	-59.5801
1460.1200	-59.8216
1460.1280	-59.4859
1460.1360	-59.3256
1460.1440	-59.0152
1460.1520	-58.7085
1460.1600	-59.3843
1460.1680	-59.3191
1460.1760	-59.2850
1460.1840	-59.5642
1460.1920	-59.6628
1460.2000	-59.1487
1460.2080	-59.1218
1460.2160	-59.1008
1460.2240	-59.1653
1460.2320	-59.2734
1460.2400	-59.6294
1460.2480	-59.4692
1460.2560	-59.4888
1460.2640	-59.0363
1460.2720	-59.3075
1460.2800	-59.6686
1460.2880	-59.3771
1460.2960	-59.0116
1460.3040	-59.8057
1460.3120	-59.3691
1460.3200	-59.3901
1460.3280	-59.4554
1460.3360	-59.0116
1460.3440	-58.4902
1460.3520	-58.3387
1460.3600	-58.7650
1460.3680	-59.5932
1460.3760	-59.1682
1460.3840	-58.9507
1460.3920	-58.7194
1460.4000	-58.1856
1460.4080	-58.6613
1460.4160	-59.1842
1460.4240	-58.8615
1460.4320	-59.0123
1460.4400	-59.6664
1460.4480	-59.8579
1460.4560	-59.3822
1460.4640	-59.0326
1460.4720	-59.3445
1460.4800	-59.6759
1460.4880	-59.5606
1460.4960	-59.5526
1460.5040	-59.4511
1460.5120	-58.8687
1460.5200	-59.6831
1460.5280	-59.8760
1460.5360	-59.7571
1460.5440	-59.6157
1460.5520	-59.4989
1460.5600	-59.3256
1460.5680	-59.1668
1460.5760	-59.3343
1460.5840	-58.8992
1460.5920	-58.9739
1460.6000	-58.9449
1460.6080	-58.5925
1460.6160	-59.6425
1460.6240	-59.4177
1460.6320	-59.4699
1460.6400	-59.8593
1460.6480	-59.1494
1460.6560	-59.9507
1460.6640	-59.3749
1460.6720	-59.9159
1460.6800	-59.5903
1460.6880	-59.6548
1460.6960	-59.2872
1460.7040	-59.2560
1460.7120	-59.3981
1460.7200	-59.5439
1460.7280	-59.6505
1460.7360	-59.3249
1460.7440	-59.3343
1460.7520	-59.8738
1460.7600	-58.9297
1460.7680	-59.3604
1460.7760	-59.6846
1460.7840	-59.6534
1460.7920	-59.2705
1460.8000	-59.6316
1460.8080	-59.3379
1460.8160	-59.4561
1460.8240	-59.3597
1460.8320	-59.7360
1460.8400	-59.4757
1460.8480	-59.6012
1460.8560	-59.3104
1460.8640	-59.2538
1460.8720	-58.2400
1460.8800	-58.9964
1460.8880	-59.7237
1460.8960	-59.7027
1460.9040	-59.6577
1460.9120	-59.2422
1460.9200	-59.5910
1460.9280	-59.3445
1460.9360	-59.4112
1460.9440	-59.8347
1460.9520	-59.9188
1460.9600	-59.6983
1460.9680	-59.5983
1460.9760	-59.7404
1460.9840	-59.7752
1460.9920	-59.9231
1461.0000	-59.7701
1461.0080	-59.6606
1461.0160	-58.9521
1461.0240	-58.6367
1461.0320	-59.3807
